sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,view_count,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,,
9/14/2017,"361,000.00",3,1.75,1650,11220,1,No,None,Good,7,1650,0,49,0,98077,47.76,-122.07,"1,340.00","10,129.00",,
8/14/2017,"437,000.00",3,2.25,1130,1221,2,No,None,Fair,8,1030,100,14,0,98117,47.68,-122.38,"1,300.00","5,000.00",,
5/15/2016,"370,000.00",6,2.75,3240,5750,1,No,None,Good,6,2160,1080,68,0,98002,47.31,-122.22,"1,230.00","5,750.00",,
4/15/2016,"884,250.00",4,2.5,3840,12151,2,No,None,Fair,10,3840,0,20,0,98075,47.60,-121.99,"3,560.00","11,044.00",,
6/14/2017,"225,000.00",3,1,1200,9936,1,No,None,Good,6,1200,0,49,0,98038,47.36,-122.03,"1,200.00","10,189.00",,
8/14/2017,"235,000.00",2,1,870,5000,1,No,None,Fair,6,870,0,69,0,98126,47.52,-122.38,820.00,"5,000.00",,
7/14/2017,"767,500.00",6,3.5,2410,6000,2,No,Four,Fair,9,2220,190,102,1990,98136,47.54,-122.38,"1,980.00","6,000.00",,
5/14/2017,"1,129,575.00",3,1.75,1560,8078,1.5,Yes,Four,Good,6,1560,0,90,0,98040,47.58,-122.25,"2,890.00","16,710.00",,
12/14/2017,"715,000.00",3,2.5,2410,46609,2,No,None,Fair,9,2410,0,29,0,98053,47.68,-122.05,"3,370.00","40,072.00",,
6/14/2017,"417,000.00",4,2.25,2300,7700,1,No,None,Fair,7,1380,920,59,0,98125,47.71,-122.32,"2,010.00","8,820.00",,
7/14/2017,"199,000.00",3,1,1390,12145,1,No,None,Good,7,1390,0,54,0,98042,47.42,-122.15,"1,030.00","10,800.00",,
6/14/2017,"875,000.00",5,2.5,2920,5568,2,No,None,Fair,8,2320,600,112,0,98112,47.63,-122.31,"2,970.00","5,568.00",,
11/14/2017,"545,000.00",4,1.5,1370,3708,1.5,No,None,Fair,7,1370,0,92,0,98117,47.68,-122.36,"2,030.00","3,708.00",,
5/14/2017,"192,500.00",2,1,950,7692,1,No,None,Fair,6,950,0,92,0,98168,47.49,-122.30,"1,820.00","8,221.00",,
2/15/2016,"822,500.00",3,2.5,3090,7708,2,No,None,Fair,10,3090,0,19,0,98052,47.69,-122.11,"3,140.00","8,592.00",,
12/14/2017,"800,000.00",4,2.5,2390,10000,1,No,None,Fair,9,1590,800,43,0,98040,47.58,-122.23,"1,900.00","9,752.00",,
12/14/2017,"1,129,575.00",3,2.5,2070,4944,2,No,None,Fair,9,2070,0,88,0,98112,47.63,-122.28,"3,300.00","6,179.00",,
11/14/2017,"1,129,575.00",4,4.25,5770,21300,2,Yes,Four,Good,10,5770,0,38,0,98040,47.59,-122.22,"4,620.00","22,748.00",,
10/14/2017,"295,000.00",3,2.5,1460,7936,2,No,None,Fair,7,1460,0,23,0,98038,47.37,-122.02,"1,830.00","7,936.00",,
6/14/2017,"419,000.00",2,1.75,1510,4980,1,No,None,Fair,8,1510,0,12,0,98053,47.72,-122.02,"1,350.00","4,157.00",,
9/14/2017,"1,129,575.00",5,3.25,5180,19606,1,No,None,Fair,10,2610,2570,25,0,98006,47.56,-122.11,"4,050.00","15,296.00",,
12/14/2017,"750,000.00",4,2.75,3430,13907,2,No,None,Fair,10,3430,0,23,0,98075,47.59,-121.99,"3,250.00","13,851.00",,
4/15/2016,"502,000.00",4,1.5,1700,8400,1,No,None,Fair,7,1700,0,65,0,98177,47.77,-122.36,"1,750.00","8,475.00",,
6/14/2017,"1,030,000.00",3,1.75,2640,8000,1,No,Thrice,Good,9,1320,1320,58,0,98040,47.58,-122.25,"2,740.00","6,000.00",,
3/15/2016,"398,500.00",3,1,1200,15960,1.5,No,None,Fair,6,1200,0,73,0,98125,47.72,-122.30,"1,120.00","7,800.00",,
4/15/2016,"700,000.00",2,1.5,1850,4945,1.5,No,Twice,Good,7,1850,0,111,1969,98126,47.57,-122.38,"1,850.00","4,950.00",,
6/14/2017,"248,000.00",5,1.5,1510,9078,1,No,None,Good,7,1510,0,59,0,98168,47.49,-122.31,"1,480.00","9,078.00",,
8/14/2017,"800,000.00",4,2,2130,2800,1,No,None,Excellent,7,1070,1060,96,0,98103,47.65,-122.33,"1,990.00","3,990.00",,
1/15/2016,"383,000.00",4,2.5,2640,8055,2,No,None,Fair,9,2640,0,14,0,98092,47.32,-122.19,"1,650.00","8,055.00",,
5/14/2017,"688,000.00",4,3,3000,4000,1.5,No,Thrice,Fair,8,1970,1030,105,2014,98144,47.57,-122.31,"1,900.00","4,000.00",,
10/14/2017,"521,000.00",3,2,1870,5455,1,No,None,Excellent,7,1060,810,92,0,98125,47.70,-122.30,"1,870.00","7,435.00",,
11/14/2017,"365,000.00",2,1,990,9223,1,No,None,Fair,7,990,0,69,0,98125,47.72,-122.32,"1,230.00","7,244.00",,
10/14/2017,"491,000.00",3,2,2005,7000,1,No,None,Fair,7,1605,400,38,0,98122,47.60,-122.30,"1,750.00","4,500.00",,
11/14/2017,"643,000.00",3,2.75,2030,7700,1,No,None,Excellent,8,1400,630,53,0,98008,47.63,-122.11,"1,780.00","8,160.00",,
2/15/2016,"279,000.00",3,2.5,1500,7350,1,No,None,Okay,7,1060,440,39,0,98023,47.30,-122.38,"1,390.00","7,770.00",,
2/15/2016,"583,500.00",4,1,1530,3900,1.5,No,None,Good,7,1530,0,110,0,98107,47.67,-122.38,"1,300.00","3,900.00",,
7/14/2017,"310,000.00",3,2.5,1990,3600,2,No,None,Fair,7,1990,0,14,0,98038,47.38,-122.04,"1,790.00","3,600.00",,
6/14/2017,"310,000.00",3,1.75,1420,7650,1,No,None,Good,7,1100,320,34,0,98056,47.49,-122.18,"1,810.00","7,650.00",,
3/15/2016,"280,000.00",3,1,1400,13975,1,No,None,Good,6,1400,0,62,0,98198,47.42,-122.33,"1,260.00","7,500.00",,
11/14/2017,"272,000.00",4,2.5,1870,5692,2,No,None,Fair,7,1870,0,14,0,98058,47.43,-122.15,"2,390.00","5,293.00",,
7/14/2017,"870,000.00",4,3,3040,36246,1.5,No,None,Fair,9,2680,360,95,2014,98074,47.61,-122.07,"3,520.00","13,178.00",,
11/14/2017,"307,000.00",3,2,1790,7259,1,No,None,Fair,7,1390,400,38,0,98058,47.46,-122.17,"1,790.00","7,700.00",,
7/14/2017,"490,000.00",2,1.5,1590,4500,1,No,None,Good,7,920,670,72,0,98116,47.58,-122.39,"1,900.00","4,450.00",,
10/14/2017,"399,950.00",3,2,2050,9396,1,No,None,Excellent,7,1170,880,58,0,98155,47.74,-122.33,"1,680.00","9,391.00",,
6/14/2017,"1,129,575.00",5,3.5,4220,26784,1,No,None,Fair,10,2110,2110,60,2006,98004,47.60,-122.21,"3,450.00","33,945.00",,
7/14/2017,"989,000.00",5,4.5,4030,13474,2,No,None,Fair,10,4030,0,18,0,98075,47.58,-122.00,"3,860.00","12,438.00",,
6/14/2017,"264,950.00",4,1.75,1770,9011,1,No,None,Excellent,7,1050,720,35,0,98042,47.36,-122.08,"1,410.00","8,530.00",,
7/14/2017,"491,500.00",4,2.75,2100,7236,1,No,None,Fair,8,1400,700,39,0,98034,47.73,-122.23,"1,900.00","7,519.00",,
5/14/2017,"345,000.00",3,2.25,2120,15003,2,No,None,Fair,7,2120,0,34,0,98059,47.47,-122.12,"2,070.00","15,203.00",,
1/15/2016,"339,900.00",4,1.75,2600,18042,1,No,None,Good,8,2020,580,49,0,98092,47.30,-122.19,"2,200.00","9,408.00",,
4/15/2016,"852,000.00",3,3,2400,4000,2,No,None,Fair,7,1860,540,113,0,98102,47.63,-122.32,"1,750.00","3,940.00",,
12/14/2017,"585,000.00",5,3.5,3180,40946,1,No,Thrice,Fair,7,1690,1490,50,0,98075,47.58,-122.07,"2,430.00","29,620.00",,
2/15/2016,"723,000.00",4,2,2790,8793,1,No,None,Good,8,1640,1150,41,0,98006,47.55,-122.16,"2,400.00","9,286.00",,
1/15/2016,"594,000.00",3,2.25,2080,70567,2,No,None,Fair,8,2080,0,28,0,98072,47.72,-122.12,"3,730.00","43,560.00",,
12/14/2017,"405,000.00",2,1.5,1370,4102,2,No,None,Good,7,1370,0,31,0,98033,47.69,-122.18,"1,380.00","3,211.00",,
8/14/2017,"725,500.00",4,2.5,2790,74495,2,No,None,Fair,9,2790,0,21,0,98053,47.66,-122.06,"2,790.00","24,643.00",,
6/14/2017,"800,000.00",2,1,1740,5719,1,No,None,Fair,8,1740,0,63,0,98103,47.67,-122.34,"1,980.00","5,000.00",,
7/14/2017,"1,129,575.00",3,3.75,6400,76665,1,No,Twice,Good,10,3810,2590,52,0,98177,47.73,-122.37,"3,430.00","60,548.00",,
10/14/2017,"180,500.00",3,2.5,1800,8518,2,No,None,Fair,7,1800,0,22,0,98030,47.36,-122.19,"1,770.00","7,570.00",,
4/15/2016,"325,000.00",3,2.5,1800,8518,2,No,None,Fair,7,1800,0,22,0,98030,47.36,-122.19,"1,770.00","7,570.00",,
6/14/2017,"235,000.00",3,1.75,1190,7280,1,No,None,Good,7,1190,0,50,0,98092,47.32,-122.19,"1,250.00","7,800.00",,
5/14/2017,"330,000.00",2,1,860,8308,1,No,None,Good,7,860,0,70,0,98146,47.51,-122.38,"1,310.00","8,308.00",,
6/14/2017,"678,500.00",3,2,2460,6600,1,No,Twice,Good,8,1370,1090,66,0,98136,47.52,-122.38,"2,150.00","6,600.00",,
7/14/2017,"463,000.00",4,2.5,1980,6660,2,No,None,Good,7,1980,0,44,0,98034,47.72,-122.17,"1,980.00","7,150.00",,
9/14/2017,"250,000.00",2,1,670,4640,1,No,None,Fair,6,670,0,75,0,98106,47.53,-122.35,870.00,"4,501.00",,
7/14/2017,"655,000.00",3,2,1410,4800,1.5,No,None,Good,8,1410,0,91,0,98118,47.56,-122.27,"1,820.00","7,200.00",,
5/14/2017,"239,900.00",4,2.25,1860,7000,1,No,None,Fair,8,1120,740,39,0,98023,47.31,-122.34,"1,990.00","8,937.00",,
11/14/2017,"185,000.00",3,1,980,9135,1,No,None,Fair,7,980,0,63,0,98001,47.35,-122.29,"1,780.00","9,135.00",,
6/14/2017,"1,129,575.00",4,2.25,3040,5000,2,No,Thrice,Good,9,2080,960,92,0,98105,47.66,-122.28,"2,870.00","5,000.00",,
9/14/2017,"251,700.00",3,2.25,1810,11800,1,No,None,Fair,7,1240,570,41,0,98178,47.50,-122.23,"1,810.00","5,641.00",,
2/15/2016,"400,000.00",4,2,1560,8250,1,No,None,Fair,8,1320,240,54,0,98177,47.76,-122.36,"1,870.00","8,258.00",,
9/14/2017,"735,000.00",4,1.75,2100,7960,1,No,None,Fair,8,1340,760,63,0,98004,47.61,-122.20,"2,060.00","7,960.00",,
10/14/2017,"1,129,575.00",5,2,2500,15250,2,Yes,Four,Excellent,8,2500,0,76,0,98008,47.59,-122.11,"1,880.00","18,782.00",,
5/14/2017,"82,500.00",2,1,520,22334,1,No,None,Okay,5,520,0,67,0,98168,47.48,-122.30,"1,572.00","10,570.00",,
7/14/2017,"765,000.00",4,4,3010,7221,2,No,None,Fair,10,3010,0,14,0,98075,47.58,-121.97,"3,490.00","7,518.00",,
9/14/2017,"292,500.00",4,1.75,2140,8162,1,No,None,Fair,7,1420,720,50,0,98023,47.31,-122.38,"2,040.00","7,632.00",,
3/15/2016,"270,000.00",3,2.25,2390,7000,1,No,None,Good,7,1990,400,48,0,98058,47.46,-122.17,"1,610.00","7,000.00",,
12/14/2017,"415,000.00",2,1,1510,6807,1,No,None,Fair,7,1090,420,79,0,98133,47.71,-122.35,"1,460.00","6,807.00",,
11/14/2017,"950,000.00",4,1.75,2210,19025,1,No,None,Good,7,1460,750,66,0,98004,47.59,-122.20,"2,640.00","14,999.00",,
9/14/2017,"353,000.00",3,2.75,2170,8396,2,No,None,Fair,7,2170,0,23,0,98038,47.38,-122.02,"2,170.00","8,378.00",,
12/14/2017,"670,950.00",3,2.5,1790,2375,3,No,None,Fair,8,1790,0,11,0,98107,47.67,-122.38,"1,450.00","2,400.00",,
5/14/2017,"280,950.00",3,1.75,1390,8700,1,No,Thrice,Good,7,840,550,106,0,98055,47.47,-122.20,"1,390.00","10,875.00",,
5/14/2017,"585,000.00",3,1.75,1850,7735,1,No,None,Good,8,1850,0,35,0,98027,47.56,-122.08,"2,220.00","7,639.00",,
12/14/2017,"525,000.00",2,1.5,1480,43645,1,No,None,Fair,8,1480,0,44,2006,98027,47.55,-122.05,"1,600.00","34,326.00",,
8/14/2017,"605,000.00",3,1.75,1850,8823,1,No,None,Good,8,1370,480,45,0,98008,47.64,-122.11,"1,880.00","7,580.00",,
11/14/2017,"1,010,000.00",4,3.5,3350,3752,2,No,None,Fair,9,2550,800,11,0,98117,47.68,-122.37,"1,050.00","4,960.00",,
9/14/2017,"245,990.00",3,1,1040,8410,1,No,None,Fair,7,1040,0,76,2014,98188,47.45,-122.29,"1,350.00","8,410.00",,
2/15/2016,"535,000.00",4,2.25,2810,12607,2,No,None,Fair,10,2810,0,33,0,98058,47.46,-122.13,"2,810.00","17,400.00",,
6/14/2017,"410,000.00",1,1.5,1010,5750,1,No,None,Fair,7,1010,0,107,1948,98136,47.54,-122.39,"1,230.00","5,750.00",,
4/15/2016,"550,000.00",3,2.5,2250,7752,2,No,None,Good,8,2250,0,30,0,98011,47.75,-122.19,"2,080.00","7,033.00",,
9/14/2017,"665,000.00",3,1.75,1800,8000,1,No,None,Fair,8,1800,0,46,0,98008,47.64,-122.12,"1,950.00","8,500.00",,
4/15/2016,"455,000.00",3,1,2400,17239,1,No,None,Good,7,1890,510,78,0,98028,47.75,-122.25,"2,390.00","7,350.00",,
8/14/2017,"440,000.00",4,1,1780,4000,1.5,No,None,Fair,7,1780,0,96,0,98103,47.66,-122.35,"1,750.00","4,000.00",,
7/14/2017,"332,000.00",3,2.25,2120,14915,1,No,None,Fair,9,1720,400,39,0,98001,47.35,-122.29,"2,320.00","13,100.00",,
6/14/2017,"280,000.00",3,2.5,1860,6607,2,No,None,Fair,7,1860,0,29,0,98023,47.29,-122.35,"1,760.00","6,766.00",,
9/14/2017,"570,000.00",3,3.5,1460,1021,2,No,None,Fair,8,1150,310,12,0,98122,47.62,-122.31,"1,460.00","1,245.00",,
5/14/2017,"250,000.00",3,1,1230,10350,1,No,None,Good,7,1230,0,61,0,98055,47.43,-122.20,"1,510.00","10,427.00",,
5/15/2016,"238,000.00",2,1,1088,8453,1,No,None,Fair,6,1088,0,66,2009,98001,47.27,-122.23,"1,088.00","8,016.00",,
11/14/2017,"265,000.00",3,1,800,5760,1,No,None,Fair,6,700,100,69,0,98155,47.75,-122.32,"1,060.00","6,628.00",,
3/15/2016,"306,000.00",3,1,1190,10350,1,No,None,Good,7,1190,0,59,0,98028,47.74,-122.24,"1,850.00","10,500.00",,
5/15/2016,"345,000.00",5,2.75,1940,4182,1,No,None,Fair,7,1240,700,16,0,98056,47.49,-122.17,"1,950.00","4,182.00",,
9/14/2017,"765,000.00",4,2.5,3300,10764,1,No,None,Good,9,1720,1580,47,0,98177,47.71,-122.37,"2,290.00","10,975.00",,
4/15/2016,"346,300.00",4,2.5,2590,11018,2,No,None,Fair,8,2590,0,20,0,98092,47.26,-122.21,"2,400.00","8,042.00",,
6/14/2017,"342,500.00",3,2,2080,11375,1,No,None,Fair,8,2080,0,16,0,98022,47.21,-121.99,"1,080.00","12,899.00",,
4/15/2016,"501,000.00",4,2.25,2680,5439,2,No,None,Fair,7,2680,0,18,0,98011,47.75,-122.22,"2,460.00","4,473.00",,
6/14/2017,"270,000.00",3,2.5,1670,8364,1,No,None,Good,7,1300,370,28,0,98042,47.37,-122.08,"1,490.00","8,143.00",,
4/15/2016,"638,000.00",3,1,1830,4400,1.5,No,None,Good,8,1720,110,88,0,98122,47.61,-122.30,"1,650.00","4,400.00",,
9/14/2017,"460,000.00",3,1.75,1400,2003,1,No,None,Good,8,700,700,110,2006,98119,47.65,-122.37,"1,370.00","1,281.00",,
10/14/2017,"760,000.00",4,1.75,2770,8521,1,No,None,Good,7,1470,1300,65,0,98004,47.63,-122.20,"1,910.00","9,380.00",,
3/15/2016,"1,090,000.00",3,2.5,3630,11019,1,No,None,Good,9,2150,1480,46,0,98040,47.56,-122.23,"3,150.00","13,555.00",,
6/14/2017,"234,000.00",3,1,1040,8128,1,No,None,Fair,6,1040,0,35,0,98019,47.74,-121.98,"1,520.00","7,500.00",,
3/15/2016,"1,129,575.00",3,2.75,2690,8890,2,Yes,Four,Good,10,2690,0,43,1991,98006,47.55,-122.20,"2,940.00","8,890.00",,
5/14/2017,"488,000.00",5,2,2020,5000,1.5,No,None,Good,7,2020,0,80,0,98117,47.69,-122.37,"1,510.00","6,600.00",,
2/15/2016,"1,129,575.00",5,2.5,2450,20805,2,No,None,Good,9,2450,0,55,0,98004,47.63,-122.23,"3,020.00","20,324.00",,
3/15/2016,"499,000.00",4,3,2030,12675,2,No,None,Fair,7,2030,0,36,0,98177,47.77,-122.38,"1,990.00","7,705.00",,
9/14/2017,"150,000.00",3,1,1450,6776,1,No,None,Fair,7,1450,0,66,0,98178,47.51,-122.24,"1,680.00","7,200.00",,
3/15/2016,"333,000.00",4,2.5,2400,7270,2,No,None,Fair,8,2400,0,25,0,98003,47.27,-122.31,"2,150.00","6,584.00",,
2/15/2016,"700,000.00",4,2.75,2870,8625,1,No,Once,Good,8,1860,1010,59,0,98155,47.74,-122.29,"2,430.00","8,479.00",,
9/14/2017,"275,000.00",4,1,1340,22500,1.5,No,None,Fair,7,1340,0,92,0,98168,47.49,-122.32,"1,620.00","10,800.00",,
7/14/2017,"330,000.00",3,2.5,1680,11312,1,No,None,Fair,7,1080,600,59,0,98146,47.51,-122.34,"1,390.00","10,700.00",,
11/14/2017,"360,000.00",4,2,1850,8827,1,No,None,Fair,7,1850,0,49,0,98155,47.74,-122.31,"1,310.00","6,901.00",,
5/15/2016,"467,000.00",3,1,1220,8040,1.5,No,None,Fair,7,1220,0,53,0,98125,47.71,-122.31,"1,360.00","8,040.00",,
10/14/2017,"568,000.00",3,2.5,2320,57063,1,No,None,Good,9,1790,530,39,0,98074,47.62,-122.06,"3,290.00","7,314.00",,
11/14/2017,"605,000.00",5,2.25,3220,9603,2,No,None,Fair,8,3220,0,46,0,98052,47.65,-122.11,"2,260.00","10,093.00",,
10/14/2017,"750,000.00",4,2.75,3190,9023,2,No,None,Fair,9,3190,0,13,0,98075,47.59,-121.99,"3,159.00","5,615.00",,
10/14/2017,"760,000.00",3,2.75,3530,69834,2,No,None,Fair,10,3530,0,24,0,98053,47.64,-122.00,"3,560.00","74,256.00",,
8/14/2017,"265,000.00",3,1.75,2050,10519,1,No,None,Fair,7,1240,810,39,0,98058,47.43,-122.15,"1,770.00","9,605.00",,
7/14/2017,"490,000.00",3,1.75,1720,12540,1,No,None,Good,7,1720,0,62,0,98006,47.57,-122.18,"1,440.00","11,850.00",,
6/14/2017,"360,000.00",4,2.5,2850,4650,2,No,None,Fair,8,2850,0,14,0,98038,47.36,-122.03,"2,850.00","4,650.00",,
2/15/2016,"311,750.00",4,2.25,2270,12000,1,No,None,Good,7,1290,980,42,0,98023,47.33,-122.35,"2,030.00","23,980.00",,
10/14/2017,"399,000.00",3,2.25,1880,12473,1,No,None,Fair,8,1420,460,60,0,98028,47.76,-122.26,"2,300.00","10,469.00",,
7/14/2017,"347,000.00",4,2.5,2770,9751,2,No,None,Fair,8,2770,0,29,0,98042,47.37,-122.13,"2,370.00","6,950.00",,
9/14/2017,"1,129,575.00",4,3.75,4490,34982,2,No,None,Fair,10,4490,0,20,0,98005,47.64,-122.16,"4,470.00","37,525.00",,
9/14/2017,"585,000.00",4,2.5,3110,6479,2,No,None,Fair,9,3110,0,13,0,98065,47.54,-121.86,"3,110.00","7,075.00",,
9/14/2017,"340,000.00",4,2.5,2360,7475,2,No,None,Fair,8,2360,0,26,0,98031,47.41,-122.17,"2,280.00","7,570.00",,
4/15/2016,"612,000.00",3,2.5,2180,5496,2,No,None,Fair,8,2180,0,24,0,98029,47.57,-122.01,"2,120.00","5,496.00",,
6/14/2017,"230,000.00",2,1.75,1910,3376,2,No,None,Fair,8,1910,0,38,0,98038,47.37,-122.06,"1,470.00","3,623.00",,
5/14/2017,"604,000.00",4,2.5,2260,7753,2,No,None,Fair,9,2260,0,29,0,98029,47.58,-122.00,"2,690.00","8,924.00",,
7/14/2017,"250,000.00",3,1.75,1770,8868,1,No,None,Good,7,1770,0,59,0,98002,47.32,-122.21,"1,630.00","9,706.00",,
3/15/2016,"258,500.00",3,2,1460,7930,1,No,None,Fair,7,1460,0,29,0,98038,47.36,-122.05,"1,630.00","7,930.00",,
3/15/2016,"783,000.00",4,2.75,2080,5000,1,No,None,Excellent,8,1470,610,78,0,98199,47.64,-122.40,"1,970.00","5,000.00",,
10/14/2017,"1,050,000.00",5,2.25,2960,7680,1,No,Twice,Excellent,8,1550,1410,60,0,98199,47.65,-122.39,"2,860.00","7,680.00",,
3/15/2016,"760,000.00",4,2.5,3220,4031,2,No,None,Fair,9,3220,0,16,0,98033,47.69,-122.16,"3,150.00","5,083.00",,
5/14/2017,"276,000.00",3,1,1140,5000,1,No,None,Fair,7,1140,0,58,0,98106,47.55,-122.36,"1,140.00","5,000.00",,
3/15/2016,"550,000.00",4,2,1660,12377,1,No,None,Fair,8,1660,0,52,0,98008,47.62,-122.10,"1,820.00","8,968.00",,
4/15/2016,"398,000.00",4,1,1430,6240,1.5,No,None,Excellent,7,1430,0,65,0,98125,47.73,-122.31,"1,410.00","6,240.00",,
3/15/2016,"775,000.00",3,3,1820,4300,1.5,No,None,Good,8,1620,200,104,1983,98107,47.67,-122.36,"1,440.00","4,300.00",,
4/15/2016,"1,030,000.00",4,3,3540,10202,2,No,None,Fair,8,2720,820,30,0,98006,47.55,-122.16,"2,780.00","10,714.00",,
10/14/2017,"327,000.00",4,1,1620,6000,1.5,No,None,Excellent,7,1620,0,113,0,98055,47.48,-122.21,"1,310.00","6,000.00",,
4/15/2016,"564,500.00",4,2.75,3100,14568,2,No,None,Fair,8,3100,0,23,0,98019,47.73,-121.97,"2,860.00","14,396.00",,
10/14/2017,"782,000.00",4,1.75,1500,6820,1.5,No,None,Excellent,7,1500,0,113,0,98117,47.68,-122.37,"1,360.00","4,125.00",,
1/15/2016,"398,000.00",4,2.5,2820,5510,2,No,None,Fair,9,2820,0,13,0,98038,47.35,-122.02,"2,820.00","5,510.00",,
1/15/2016,"257,000.00",3,1.75,1850,10920,1.5,No,None,Fair,6,1850,0,103,0,98034,47.72,-122.22,"1,510.00","7,871.00",,
6/14/2017,"235,000.00",4,2,1570,9415,2,No,None,Good,7,1570,0,34,0,98092,47.32,-122.17,"1,550.00","8,978.00",,
6/14/2017,"453,000.00",4,2.75,2300,37533,1,No,Thrice,Excellent,8,1550,750,39,0,98070,47.37,-122.43,"2,130.00","10,092.00",,
3/15/2016,"535,000.00",2,1,920,9000,1,No,None,Bad,6,920,0,64,0,98033,47.68,-122.19,"1,760.00","8,400.00",,
5/14/2017,"275,000.00",3,2.5,1600,7000,2,No,None,Good,8,1600,0,25,0,98038,47.35,-122.06,"1,700.00","7,000.00",,
9/14/2017,"665,000.00",3,2.5,2630,10047,2,No,None,Fair,9,2630,0,22,0,98027,47.55,-122.08,"2,640.00","10,620.00",,
8/14/2017,"670,000.00",4,2.75,3020,13530,1,No,None,Good,8,1540,1480,41,0,98052,47.63,-122.10,"2,230.00","11,896.00",,
4/15/2016,"465,000.00",3,1.75,1490,10757,1,No,None,Fair,7,1060,430,52,0,98034,47.72,-122.23,"1,490.00","10,609.00",,
10/14/2017,"210,000.00",3,1.5,1160,5200,1,No,None,Excellent,7,1160,0,48,0,98042,47.36,-122.09,"1,170.00","5,200.00",,
12/14/2017,"265,000.00",4,2.5,2040,4443,2,No,None,Fair,8,2040,0,17,0,98092,47.32,-122.19,"2,040.00","4,637.00",,
4/15/2016,"426,000.00",2,2.5,1550,2657,2,No,None,Good,8,1550,0,31,0,98033,47.70,-122.19,"1,570.00","2,442.00",,
10/14/2017,"529,219.00",4,2.25,1990,7610,1,No,None,Good,8,1290,700,52,0,98008,47.62,-122.10,"1,820.00","8,198.00",,
7/14/2017,"600,000.00",3,2.25,1900,46609,1.5,No,None,Good,7,1440,460,49,0,98072,47.75,-122.12,"2,460.00","43,560.00",,
7/14/2017,"875,000.00",5,3.5,3840,8279,2,No,None,Fair,9,3840,0,17,0,98074,47.60,-122.06,"3,570.00","8,279.00",,
1/15/2016,"608,000.00",4,3,2400,7680,1,No,None,Fair,7,1200,1200,62,0,98199,47.65,-122.39,"2,670.00","6,342.00",,
11/14/2017,"220,000.00",3,1,1660,21514,1,No,None,Good,7,1660,0,45,0,98022,47.22,-121.96,"1,660.00","21,600.00",,
8/14/2017,"1,129,575.00",4,5,6055,21630,1,No,Thrice,Good,10,3555,2500,22,0,98006,47.55,-122.11,"4,890.00","19,223.00",,
8/14/2017,"295,450.00",3,2,2030,17120,1,No,Twice,Good,8,1890,140,52,0,98092,47.30,-122.19,"1,870.00","13,662.00",,
11/14/2017,"315,000.00",2,1,840,5087,1,No,None,Fair,7,840,0,93,0,98118,47.56,-122.28,"1,590.00","5,087.00",,
2/15/2016,"205,000.00",4,2,1450,8175,1,No,None,Good,7,1450,0,51,0,98031,47.39,-122.20,"1,570.00","9,024.00",,
7/14/2017,"310,000.00",3,1.5,1460,9908,1,No,None,Fair,7,1460,0,66,0,98148,47.43,-122.33,"1,420.00","9,582.00",,
5/15/2016,"1,000,000.00",5,1,2010,5210,1.5,No,None,Fair,9,1890,120,91,0,98119,47.65,-122.37,"2,330.00","5,000.00",,
6/14/2017,"525,000.00",4,2.5,2910,7631,2,No,Twice,Fair,9,2910,0,12,0,98038,47.36,-122.00,"3,190.00","5,552.00",,
7/14/2017,"284,000.00",4,1.75,1880,8800,1,No,None,Fair,7,1130,750,58,0,98168,47.51,-122.33,"1,340.00","8,733.00",,
5/14/2017,"510,000.00",3,1.75,2170,26460,1,No,None,Fair,8,1450,720,32,0,98074,47.61,-122.05,"2,090.00","29,075.00",,
6/14/2017,"405,000.00",2,1,1260,4377,1,No,None,Good,7,1260,0,71,0,98103,47.70,-122.35,"1,420.00","6,376.00",,
9/14/2017,"509,950.00",3,2.5,1970,9153,2,No,None,Fair,8,1970,0,11,0,98028,47.77,-122.27,"1,800.00","9,800.00",,
10/14/2017,"600,000.00",4,2.25,2090,45738,2,No,None,Fair,8,2090,0,31,0,98053,47.69,-122.05,"3,420.00","45,738.00",,
4/15/2016,"990,000.00",4,3.75,3450,4940,2,No,None,Fair,10,2570,880,12,0,98103,47.69,-122.34,"1,880.00","5,387.00",,
4/15/2016,"280,005.00",3,1.5,1130,7200,1,No,None,Fair,7,1130,0,64,0,98178,47.50,-122.25,"1,130.00","7,200.00",,
9/14/2017,"700,000.00",3,1.75,2600,7668,1,No,None,Good,8,1300,1300,50,0,98010,47.34,-122.05,"1,980.00","13,664.00",,
8/14/2017,"330,000.00",3,1,1030,7620,1,No,None,Fair,7,1030,0,65,0,98126,47.53,-122.38,"1,030.00","7,560.00",,
2/15/2016,"340,000.00",2,1,1700,6718,1,No,Twice,Fair,7,1230,470,62,0,98198,47.41,-122.33,"2,040.00","7,500.00",,
8/14/2017,"468,000.00",2,2.5,1480,2167,2,No,None,Fair,8,1390,90,11,0,98052,47.67,-122.13,"2,130.00","2,556.00",,
6/14/2017,"1,129,575.00",4,2.5,4250,19387,2,No,Twice,Good,9,3260,990,46,0,98040,47.56,-122.21,"3,690.00","17,024.00",,
